Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
"Venezuela, RB",VEN,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,101581718193,104824734200,113769358955,118207446433,131363160842,136831634307,138898134368,142834325729,153314412453,154396868704,166303822982,168763940567,170928853071,183081822332,186870395029,192282644042,207141745871,220131156401,225297406553,227019479189,216982216210,216194981163,211717569738,203746790698,206685154672,207084677482,220566604207,228466528132,241766406287,221047310838,235344519946,258243278013,273894042846,274648314356,268195430557,278793609516,278242051549,295968662112,296838973236,279116326577,289407189698,299230353030,272731568193,251580416749,297585938067,328290598651,360699936059,392274089222,412977743417,399752946165,393801459277,410248283288,433328675196,439148686790,422046539728,397989886964
British Virgin Islands,VGB,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,22466506544,23321549357,23972055368,24831086693,26106165892,28028757845,29458481839,31214455966,33913272643,36650999801,39890574692,43696327062,47777571655,51672439498,54651074259,57259890770,61146300732,64933025900,69037326230,73800255199,79362145463,85351803183,91307613440,97817393835,103355590875,108934619776,115931749905,123166242081,129629227015,136657572027,144834689172,154508616328
Vanuatu,VUT,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,270194371.4,239392735.4,249446399.8,276137456.4,314335812.9,344468159.1,347857689.1,347398092.3,337344400.9,331570710,336655005.6,376065472.5,387871376.9,397925067.1,400912450.2,437220634.1,441644258.8,451927747.4,474132041.5,494526670.1,496182287.1,525566423.2,507231997.7,481306261.7,501970814.8,521973121.1,549652584.8,596169290.9,627025086.6,667458933.2,689570618.2,700804286.2,709376703.2,721824490.4,736038269,752999145.6,
West Bank and Gaza,PSE,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3620594839,3878584920,4160896122,5156861211,6494942506,7661241000,6900129875,6454747082,6363255444,6967537663,7573294450,8401787918,8016674875,7878226611,7201473089,8709518289,8913100000,9611505397,11008637191,10537465239,10422460477,11714141324
World,WLD,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,11186782521222,11668056068855,12313566151128,12951180657837,13812121497265,14580377196224,15421860034880,16099530697649,17090764885452,18133325200024,18910957371309,19715158756078,20834301472604,22181293056274,22622278581032,22826847513320,24030026397335,24992666395219,26017803258201,27086374287282,27617232079238,28152514985754,28297029560235,29011649904478,30334504835866,31518283993643,32542953954150,33720524065968,35279243220216,36606433841033,37683311905987,38196087413938,38878386759996,39523579183726,40719435259602,41923324291639,43322336393306,44949268831385,46048325371285,47568511206732,49630198973889,50605911049062,51709912421998,53207487804396,55580918504113,57706162500020,60235361859769,62828650423717,63986917733533,62912714345841,65647819210535,67702441302501,69378856864703,71042320608545,72910724814187,74709014465855
Samoa,WSM,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,354588916.1,356117321.9,360702539.2,374840262.1,395473638,397384155.5,391652684.9,406172478.6,388213761.7,379284817.9,378526284.8,394045815.9,384028791.3,409657497.6,439066669.6,441891733.4,451590754.6,461459994.4,493387443.8,527627377,550547487,575407344,602019944.8,627042856.3,639388125.8,679814346.5,686674262.3,653657094.7,656789149.6,694742001.5,697535584.3,684046231.3,692228432.1,703544816.5
"Yemen, Rep.",YEM,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12149617399,12914252827,13974202801,14533445695,15510376523,16389717357,17149375405,18046478445,19130475289,19852752216,21080032604,21881842395,22742943548,23595212205,24532578349,25904378324,26725653163,27617869837,28726558529,29914355174,30906753495,26243421036,26891601654,28009137430,,
South Africa,ZAF,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,77070810928,80034494637,84978442120,91244381890,98489040998,107250656239,112010917591,120071780029,125058798676,130956540239,137829851180,143727592757,146105979136,152785982052,162122841613,164871427236,168581012288,168422384795,173499490709,180076067684,191998165519,202290689058,201515199655,197794122826,207879794469,205361454708,205397982135,209712937320,218520970156,223754241057,223043187662,220771921005,216053932955,218719203220,225718217720,232715482480,242722248219,249033026677,250278191804,256284868419,267048832885,274259151380,284407766816,292795166490,306130697756,322285373775,340285160028,358526057738,369966781590,364276362720,375349442837,387407362601,396007124238,404768205400,411036853169,416311671521
"Congo, Dem. Rep.",COD,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,15080239239,13443825765,16294010600,17143578705,16725237058,16892046008,18036564102,17858770717,18632537401,20370736526,20320816697,21541085411,21573641641,23329148380,24059487405,22860932521,21647245138,21811935994,20646024427,20734820555,21189931811,21688006259,21588745111,21893514222,23106650051,23214754733,24309843384,24960287874,25077696409,24760200075,23133873205,21185757829,18961251442,16407350903,15767464742,15877836811,15715379128,14832638960,14591734054,13968646460,13003283456,12730192005,13105448172,13836446785,14768798308,15674886408,16508944145,17542316526,18634483660,19166509369,20523285374,21932132984,23502004277,25500497990,27787759925,29709613590
Zambia,ZMB,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,4592974756,4655502679,4539541577,4688093223,5260699172,6136471743,5794651268,6253570053,6331635259,6303971337,6606379959,6600695858,7208545038,7139195326,7598114111,7425687916,7887638115,7527627692,7569312960,7340422172,7563249651,8029747681,7803888328,7650410081,7624640846,7747802464,7803888328,8012693982,8515951179,8428790269,8388241709,8385210752,8240069292,8800169373,8041115883,8274120781,8788650831,9123850639,9088655730,9511295470,9881981364,10407393300,10876351942,11631711743,12449699673,13350510016,14405693544,15608919910,16822341081,18373419545,20265552104,21403581063,23024380970,24205950559,25422273005,26241270768
Zimbabwe,ZWE,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,3338344013,3549199071,3600111298,3824914650,3782604521,3968351986,4028795147,4365884796,4451898619,5005191079,6134619996,6681680049,7238248945,7426784679,7918820573,7765890470,7801989350,7266718018,7070013594,7303114445,8356273494,9402932251,9650633427,9803625446,9616635005,10284451430,10500325061,10621156208,11423305702,12017290919,12857125656,13568353828,12345089415,12474892908,13626974061,13648508189,15062588733,15466355609,15912592744,15782456235,15299640971,15519896909,14139553643,11736525964,11054922723,10423566819,10062755569,9695130199,7982102821,8459783044,9422161300,10543908035,11657893457,12180644492,12649391053,12785173627
